id	clr	W
Bacteria;Bacteroidota;Bacteroidia	0.009069266621767103	0
Bacteria;Firmicutes;Bacilli	-0.07984494156165844	0
Bacteria;Firmicutes;Clostridia	0.18125944509186231	0
Bacteria;Actinobacteriota;Coriobacteriia	0.04179244557326294	0
Bacteria;;	0.2569084200314946	0
Bacteria;Verrucomicrobiota;Verrucomicrobiae	-0.45469750101694684	0
Bacteria;Firmicutes;	0.011050838562645104	0
Bacteria;Proteobacteria;Gammaproteobacteria	0.22109427960637307	0
Bacteria;Actinobacteriota;Actinobacteria	-0.22867367353822107	0
;;	0.04204142062942129	0
