	W	Reject null hypothesis
Bacteria;Bacteroidota	0	False
Bacteria;Firmicutes	0	False
Bacteria;Actinobacteriota	0	False
Bacteria;	0	False
Bacteria;Verrucomicrobiota	0	False
Bacteria;Proteobacteria	0	False
;	0	False
