Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
Villapol_234_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003508833488306812	0.008772083720767031	0.008772083720767031	0.008772083720767031	0.021053000929840877	0.021053000929840877	0.04561483534798856	0.06491341953367603	0.06842225302198283	0.06491341953367603	0.08772083720767031	0.13158125581150545	0.24386392743732344	0.4210600185968175	1.2175652204424638	9.737012930051405	8.554536044492009	3.2702328111019496	3.8334005859751925	4.2421796873629365	6.461516868716995	6.803628133826909	15.821330198775419	17.154686924332005	3.000052632502325	2.0140704222881105	3.2702328111019496	3.607080825979403	1.9877541711258093	1.2824786399761399	3.238653309707188	2.084247092054247	0.5157985227811014	0.2614080948788575	0.11228267162581798	0.07368550325444306	0.12807242232319865	0.09298408744013054	0.028070667906454495	0.007017666976613624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_234_B_2	0.0	0.0	0.0	0.0	0.0	0.0	0.001860153648691382	0.001860153648691382	0.001860153648691382	0.003720307297382764	0.007440614594765528	0.005580460946074146	0.001860153648691382	0.005580460946074146	0.005580460946074146	0.001860153648691382	0.003720307297382764	0.005580460946074146	0.0	0.001860153648691382	0.003720307297382764	0.001860153648691382	0.005580460946074146	0.003720307297382764	0.003720307297382764	0.003720307297382764	0.005580460946074146	0.007440614594765528	0.013021075540839673	0.014881229189531057	0.007440614594765528	0.00930076824345691	0.01674138283822244	0.01860153648691382	0.014881229189531057	0.01860153648691382	0.02790230473037073	0.05580460946074146	0.052084302163358694	0.05952491675812423	0.06882568500158112	0.08556706783980357	0.10230845067802599	0.12277014081363119	0.13765137000316224	0.12090998716493982	0.09672798973195186	0.1525325991926933	0.496661024200599	3.1064565933146078	9.317509626295132	4.646663814431072	4.084897412526275	3.627299614948195	6.538440075150207	8.255361892892353	7.2118156959764885	5.8185606131066425	7.574545657471307	15.80572555293067	11.328335720530516	6.045499358246991	2.3568146728919808	1.1235328038095949	0.598969474878625	0.32366673487230047	0.19345597946390372	0.16369352108484161	0.05394445581205008	0.026042151081679347	0.007440614594765528	0.0	0.003720307297382764	0.005580460946074146	0.0	0.0	0.003720307297382764	0.001860153648691382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_236_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015349429768684092	0.0015349429768684092	0.0	0.0030698859537368183	0.0015349429768684092	0.010744600838078867	0.013814486791815685	0.021489201676157733	0.07214231991281524	0.12279543814947273	0.17037867043239344	0.1657738415017882	0.27782467881318207	1.297026815453806	9.656326267479164	9.855868854472057	4.325469308815178	4.753718399361464	4.591014443813412	5.716127645857957	6.05995487267648	16.247371410152113	17.879015794563234	3.4520867549770524	1.769789252329276	2.076777847702958	2.2824602066033246	1.499639288400436	0.9654791324502294	2.8703433667439255	1.8757003177331963	0.5894181031174692	0.4789022087829437	0.1811232712704723	0.21642695973844572	0.20107752996976164	0.20568235890036685	0.0644676050284732	0.018419315722420913	0.006139771907473637	0.0	0.0	0.0015349429768684092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_236_B_2	0.0	0.0	0.0	0.0016342005490913845	0.004902601647274153	0.003268401098182769	0.003268401098182769	0.003268401098182769	0.003268401098182769	0.003268401098182769	0.003268401098182769	0.0016342005490913845	0.0016342005490913845	0.006536802196365538	0.0016342005490913845	0.0016342005490913845	0.006536802196365538	0.006536802196365538	0.0016342005490913845	0.006536802196365538	0.006536802196365538	0.004902601647274153	0.006536802196365538	0.0	0.0016342005490913845	0.004902601647274153	0.008171002745456922	0.009805203294548306	0.008171002745456922	0.004902601647274153	0.008171002745456922	0.008171002745456922	0.013073604392731076	0.008171002745456922	0.006536802196365538	0.009805203294548306	0.009805203294548306	0.027781409334553538	0.04085501372728461	0.052294417570924304	0.037586612629101845	0.03268401098182769	0.05883121976728985	0.055562818669107075	0.05883121976728985	0.04902601647274154	0.05392861812001569	0.08497842855275199	0.3415479147600993	2.678454699960779	10.217021832919336	5.237612759837887	4.309386847953981	3.570728199764675	6.489410380441887	8.24944437181331	7.584324748333115	5.920708589358086	6.281866910707282	15.554320826251796	11.669826121061577	5.80794875147078	2.665381095568048	1.2567002222512746	0.6912668322656557	0.35298731860373905	0.16995685710550398	0.1258334422800366	0.04739181592365015	0.009805203294548306	0.011439403843639692	0.006536802196365538	0.011439403843639692	0.0016342005490913845	0.0	0.0	0.0016342005490913845	0.0016342005490913845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016342005490913845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_237_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018048586795653902	0.0036097173591307804	0.007219434718261561	0.01082915207739234	0.0360971735913078	0.028877738873046243	0.07941378190087715	0.286972530050897	0.44580009385265135	1.4366675089340504	9.264339602209146	8.842002671190846	4.725120023102191	4.914630184456557	5.4741363751218275	6.06071544598058	6.284517922246688	13.585171281088689	16.171533768905892	3.33176912247771	1.6297873876475473	2.1766595675558604	3.0754791899794247	2.0304660145110636	1.2688156517344693	4.089809767895174	2.7794823665307007	0.7291629065444176	0.4403855178139552	0.1822907266361044	0.20936360682958524	0.22921705230480455	0.11731581417175035	0.041511749630003966	0.00902429339782695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_237_B_2	0.0	0.0	0.0	0.0018633077439069838	0.005589923231720952	0.0037266154878139676	0.011179846463441903	0.0037266154878139676	0.0018633077439069838	0.007453230975627935	0.0018633077439069838	0.0018633077439069838	0.0037266154878139676	0.005589923231720952	0.0	0.0037266154878139676	0.0037266154878139676	0.0018633077439069838	0.0018633077439069838	0.005589923231720952	0.0018633077439069838	0.0	0.0	0.0037266154878139676	0.0	0.0018633077439069838	0.0037266154878139676	0.0037266154878139676	0.011179846463441903	0.009316538719534919	0.0018633077439069838	0.0037266154878139676	0.01490646195125587	0.009316538719534919	0.005589923231720952	0.0018633077439069838	0.011179846463441903	0.02049638518297682	0.02049638518297682	0.02608630841469777	0.02608630841469777	0.04471938585376761	0.04099277036595364	0.037266154878139675	0.05962584780502348	0.06148915554893046	0.04844600134158158	0.09875531042707014	0.6018484012819557	3.2850115525080126	7.978683759409703	6.003577550868301	6.024073936051278	4.553924126108668	7.076842811358724	8.248863382276216	7.151375121115003	5.956994857270627	6.407915331296117	12.940672281434	10.626444063501527	6.625922337333234	2.8639040023850337	1.3266751136617725	0.7043303271968399	0.42297085786688526	0.25899977640307076	0.18819408213460537	0.07453230975627935	0.018633077439069837	0.01490646195125587	0.005589923231720952	0.0018633077439069838	0.0	0.0018633077439069838	0.0018633077439069838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_238_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014627153848404178	0.0014627153848404178	0.0014627153848404178	0.0	0.0	0.0	0.0	0.0029254307696808357	0.005850861539361671	0.004388146154521253	0.004388146154521253	0.010239007693882923	0.013164438463563759	0.016089869233244597	0.05119503846941462	0.06435947693297839	0.08483749232074422	0.294005792352924	0.4505163385308487	1.487581546382705	9.327736009127344	8.387210016674954	4.740660562267794	5.053681654623643	5.35646373928561	6.23263025480502	6.371588216364859	13.796331509814822	16.25808150250124	3.248690869730568	1.7976772079688734	2.69578445426089	3.01173097738642	1.7771991925811075	1.1350671386361642	3.9785858467659363	2.5714536465494544	0.6041014539390925	0.34666354620717904	0.1886902846444139	0.20916830003217973	0.23842260772898807	0.13456981540531843	0.029254307696808354	0.004388146154521253	0.007313576924202089	0.0029254307696808357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_238_B_2	0.0	0.0	0.0	0.0015215605124615807	0.0015215605124615807	0.0015215605124615807	0.0015215605124615807	0.004564681537384742	0.007607802562307903	0.004564681537384742	0.0030431210249231614	0.0030431210249231614	0.0015215605124615807	0.0030431210249231614	0.004564681537384742	0.0030431210249231614	0.0015215605124615807	0.0	0.0030431210249231614	0.009129363074769484	0.004564681537384742	0.0030431210249231614	0.0015215605124615807	0.0015215605124615807	0.004564681537384742	0.004564681537384742	0.0030431210249231614	0.004564681537384742	0.009129363074769484	0.007607802562307903	0.006086242049846323	0.015215605124615806	0.015215605124615806	0.010650923587231064	0.007607802562307903	0.006086242049846323	0.01673716563707739	0.02586652871184687	0.0395605733240011	0.047168375886309	0.036517452299077935	0.03195277076169319	0.03499589178661636	0.05934085998600164	0.08064270716046378	0.07455646511061745	0.05934085998600164	0.10955235689723379	0.5584127080734	3.1907123946319347	8.272724506253613	5.854964851952162	5.844313928364931	4.4201332887008915	7.18176561881866	8.564864124646238	7.431301542862359	5.912784151425702	6.352515139527099	13.605794102431453	10.342046803201363	6.340342655427407	2.67642494141992	1.1883387602324944	0.6481847783086333	0.3545235994035483	0.21606159276954445	0.17497945893308178	0.04412525486138584	0.01673716563707739	0.012172484099692646	0.010650923587231064	0.0	0.0	0.0030431210249231614	0.0015215605124615807	0.0015215605124615807	0.0	0.0	0.0015215605124615807	0.0015215605124615807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_239_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004371584699453552	0.007285974499089253	0.0029143897996357013	0.0058287795992714025	0.010200364298724954	0.007285974499089253	0.008743169398907104	0.010200364298724954	0.030601092896174863	0.029143897996357013	0.048087431693989074	0.13697632058287795	0.13697632058287795	0.42112932604735887	4.732969034608379	4.654280510018214	2.9129326047358832	3.083424408014572	4.359927140255009	7.743533697632059	7.7755919854280515	7.118397085610201	12.201092896174863	21.49653916211293	5.041894353369764	3.1591985428051	2.6681238615664844	1.785063752276867	1.2561020036429873	3.8790528233151185	2.4043715846994536	0.6295081967213114	0.4561020036429873	0.36429872495446264	0.6018214936247723	0.32495446265938066	0.34681238615664844	0.1151183970856102	0.02185792349726776	0.0029143897996357013	0.0029143897996357013	0.0014571948998178506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
