Villapol_249_B_2	0.0	0.0	0.25	0.25	0.25	0.5	1.0	0.75	0.5	1.0	1.0	0.0	0.5	1.25	0.75	0.5	1.0	1.0	1.0	0.25	1.25	0.5	1.0	0.5	0.0	0.5	0.25	0.0	1.5	1.25	1.0	0.75	2.5	2.5	1.5	1.0	3.5	9.0	11.25	9.0	6.0	6.5	7.5	8.5	11.25	11.25	8.5	22.25	110.25	824.0	2857.0	1293.5	1015.0	715.5	1096.0	1283.75	1060.75	892.0	1141.25	1462.75	1196.25	874.0	390.0	179.25	122.75	64.75	33.75	26.25	11.5	4.0	1.5	1.0	0.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_250_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5	1.5	2.5	4.25	4.75	7.0	6.5	9.75	17.75	40.25	137.0	1915.25	1537.5	498.25	820.0	1169.25	1121.5	915.5	1853.0	2355.25	947.0	705.5	570.75	527.5	422.5	310.0	784.5	510.25	152.5	124.25	67.75	47.5	17.25	5.75	2.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_250_B_2	0.0	0.0	0.0	0.5	0.25	0.75	0.5	0.5	0.75	0.0	0.0	0.0	0.25	0.25	0.75	1.0	1.0	0.0	0.0	0.5	1.0	0.5	0.5	0.5	0.75	0.25	0.75	1.5	2.25	1.5	1.75	1.0	3.0	1.25	2.0	1.5	1.5	3.75	7.5	7.5	8.75	11.0	16.75	18.25	14.75	15.5	11.25	16.75	75.25	527.75	1807.5	872.25	746.0	596.25	1139.0	1596.0	1467.0	1245.5	1399.25	1905.0	1497.25	1040.0	470.0	226.75	136.25	64.25	31.0	10.25	5.75	1.75	0.75	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_251_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	1.5	1.75	2.75	6.25	7.5	8.0	19.25	50.75	164.25	3345.5	2768.75	589.5	976.5	1124.75	897.0	727.75	861.75	1464.0	815.25	516.5	436.5	382.75	281.0	195.75	603.25	416.25	113.0	77.75	27.5	21.5	8.75	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_251_B_2	0.0	0.0	0.0	0.25	0.5	0.0	1.25	0.75	0.0	0.25	0.0	0.25	0.75	0.75	0.25	1.0	0.5	0.0	0.5	1.0	0.75	0.75	0.75	0.25	0.5	0.5	0.75	1.25	1.0	1.25	1.0	1.0	1.5	1.0	1.75	1.75	3.0	10.0	10.25	9.0	8.5	6.75	5.5	8.25	10.0	8.0	12.25	26.5	144.25	1012.25	3381.75	1485.5	1170.5	816.5	1241.0	1342.75	1069.5	822.0	838.0	895.75	789.5	692.0	281.75	150.0	104.5	58.25	24.25	12.0	5.75	2.25	0.5	0.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_252_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.5	0.5	1.25	1.75	2.5	5.25	7.0	7.75	57.0	76.25	167.0	1842.5	1570.25	518.75	854.0	1037.25	1207.25	956.75	1495.0	1894.0	907.25	677.75	654.25	559.0	378.25	258.75	842.5	540.75	150.0	156.5	60.75	30.0	10.75	11.5	2.5	1.0	0.75	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_252_B_2	0.0	0.0	0.0	0.0	0.0	0.75	1.75	1.25	1.0	0.75	0.0	0.25	0.5	0.25	0.75	0.75	1.0	0.25	0.0	0.5	0.5	0.75	0.25	0.25	0.25	0.5	1.0	1.5	1.75	2.0	1.5	1.25	2.0	2.25	0.5	1.5	3.5	6.0	7.75	7.25	5.75	11.25	9.25	9.75	9.25	10.0	10.5	21.5	91.25	582.75	1745.25	1065.25	1001.75	740.25	1222.0	1393.25	1267.0	1120.25	1339.25	1542.25	1325.75	1042.5	454.25	223.5	135.5	78.25	33.25	17.0	7.25	3.0	2.5	1.25	0.25	0.0	0.25	0.0	0.25	0.25	0.0	0.0	0.25	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_253_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.5	1.0	0.75	0.25	2.0	4.25	3.25	8.5	10.5	11.5	33.0	77.0	232.0	3601.0	3064.75	828.75	1326.25	1872.25	1738.5	1337.75	1488.0	1780.0	895.5	679.75	484.5	445.25	348.75	195.5	382.75	258.25	124.25	151.25	149.0	184.5	66.0	63.25	19.0	6.0	1.25	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_253_B_2	0.0	0.0	0.0	0.75	1.0	0.25	0.25	0.0	0.25	0.25	0.25	1.25	1.25	0.75	1.0	1.0	0.5	0.0	0.75	1.25	1.0	0.75	0.25	1.0	1.25	0.25	0.25	1.75	2.5	2.0	1.5	2.75	3.25	2.25	2.5	2.5	2.5	9.0	10.0	8.25	9.5	9.75	12.0	13.0	13.25	11.25	14.5	31.75	133.75	1006.0	3507.0	1722.0	1509.0	1179.75	1649.25	1973.75	1768.75	1463.25	1250.75	1265.75	963.75	653.5	361.25	219.0	222.25	131.75	45.25	20.5	8.25	5.5	1.0	0.5	0.5	0.25	0.25	0.5	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_254_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.5	0.5	0.25	0.25	0.25	0.5	0.5	2.25	4.25	4.75	6.75	33.5	92.0	211.25	1527.75	1346.25	631.0	633.5	656.75	954.0	1016.75	2122.5	2711.5	659.25	349.75	593.5	646.25	367.0	214.75	712.25	493.0	141.5	70.0	49.25	56.5	26.25	11.75	3.25	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_254_B_2	0.0	0.0	0.0	0.5	0.75	1.0	1.25	0.75	0.0	0.75	0.5	1.5	1.25	0.25	0.0	0.25	0.5	0.0	0.5	1.25	0.25	0.75	0.75	0.75	0.5	1.5	0.25	0.5	0.75	1.5	1.5	1.0	1.75	0.75	0.25	1.25	1.5	4.0	5.75	5.75	7.25	6.75	7.75	11.5	13.0	12.25	9.5	19.5	107.5	536.0	1200.25	698.5	692.5	578.75	1308.0	1538.75	1117.25	910.0	1116.5	2031.75	1685.75	1063.75	465.75	211.75	143.25	99.25	41.0	23.5	11.5	5.25	2.75	1.5	0.75	0.5	0.25	0.0	0.25	0.25	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_255_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.5	1.0	2.75	4.25	14.25	17.0	23.75	46.75	70.5	186.5	1627.25	1391.25	689.75	729.0	801.25	1127.25	1234.75	2515.75	2997.5	684.75	375.5	542.75	532.0	331.25	207.25	729.75	479.5	133.5	84.5	43.0	40.0	45.75	27.0	7.5	1.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_255_B_2	0.0	0.0	0.0	0.25	0.25	0.75	1.0	0.75	0.5	0.0	0.25	0.25	0.25	0.75	1.0	0.5	0.75	0.5	0.75	0.25	0.5	0.75	1.0	1.0	0.5	0.75	0.75	0.5	1.75	1.0	0.75	1.25	1.25	1.5	1.25	1.0	2.5	5.25	6.0	7.25	6.5	9.0	13.0	13.75	14.0	11.25	9.25	14.75	84.75	522.0	1404.75	762.75	754.5	560.25	1239.75	1541.0	1303.75	1055.25	1217.25	2409.5	1860.75	1081.5	456.25	202.0	122.5	74.0	43.25	37.75	11.5	4.0	2.75	0.75	0.25	0.5	0.75	0.75	0.5	0.5	0.5	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_256_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.25	0.5	0.5	3.0	4.75	5.5	21.5	57.75	52.5	164.25	953.5	817.75	585.75	618.0	722.5	1091.0	1162.25	2225.75	2755.0	644.25	327.25	474.5	526.5	331.5	203.0	561.75	380.75	107.25	77.75	38.75	53.0	22.75	15.25	4.5	0.5	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_256_B_2	0.0	0.0	0.0	0.0	0.25	1.25	1.0	0.5	0.5	0.0	0.5	0.5	0.5	0.25	0.25	0.5	0.5	0.5	0.25	0.75	0.25	0.0	0.0	0.25	0.25	0.75	0.75	0.5	0.75	0.75	0.5	0.5	2.5	3.5	0.25	0.75	1.75	3.0	3.75	4.75	5.25	6.75	4.0	6.0	8.0	11.25	8.0	10.5	70.0	327.5	693.0	542.75	654.75	523.25	1168.75	1502.75	1241.75	962.75	1092.5	2070.75	1626.25	969.5	421.25	204.25	131.0	75.0	30.75	16.25	7.25	3.25	1.25	1.25	0.5	0.5	0.25	0.25	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_257_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	1.5	0.5	1.0	1.5	2.75	6.0	7.5	13.25	30.5	57.0	177.25	1231.75	1167.5	699.5	742.25	1012.25	1559.25	1611.5	2067.25	2218.25	715.75	458.0	624.25	538.5	387.0	259.25	737.75	494.75	136.75	99.25	38.5	46.25	57.75	26.75	6.5	1.0	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_257_B_2	0.0	0.0	0.0	0.0	0.5	1.25	1.25	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5	0.5	1.0	1.25	0.25	0.25	0.5	0.75	0.75	0.75	1.25	0.25	0.75	0.75	2.25	2.0	2.25	2.5	2.0	1.25	1.25	4.0	3.5	4.5	5.75	6.75	8.0	12.0	12.0	11.25	9.75	8.25	16.75	108.75	495.0	867.5	648.0	703.75	596.25	1370.0	1939.0	1833.0	1416.0	1349.25	1892.75	1473.25	956.75	444.5	236.0	147.5	80.75	48.0	37.0	10.25	4.0	0.75	1.0	0.5	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_258_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.25	0.25	0.25	3.25	3.0	5.0	3.5	4.0	8.0	11.0	22.25	34.0	67.25	186.5	1054.75	980.75	413.5	510.25	852.5	1575.0	1928.25	2458.5	2502.75	564.0	365.0	462.25	420.75	299.0	218.25	565.75	358.5	111.0	109.0	63.5	107.25	60.75	30.0	9.0	2.75	1.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_258_B_2	0.0	0.0	0.0	0.0	0.25	0.5	0.5	0.5	0.75	0.25	0.75	0.75	0.25	0.5	1.25	0.25	0.5	0.75	0.5	1.25	0.75	0.0	0.5	0.75	0.5	0.25	0.0	0.75	1.25	0.75	1.25	2.0	2.75	1.75	1.0	1.5	2.75	4.75	4.25	4.25	7.0	11.5	15.0	13.75	15.25	13.0	11.5	13.5	61.25	316.0	840.5	605.5	636.75	463.25	919.0	1527.5	1836.0	1525.75	1430.25	2065.75	1531.75	905.25	443.25	247.5	157.0	80.0	46.75	32.5	11.25	2.0	1.25	0.75	0.0	0.25	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_259_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.75	4.0	7.0	10.75	42.75	82.25	40.0	165.0	1151.0	918.75	535.0	587.0	815.25	1240.0	1382.25	3375.25	4002.0	785.25	437.75	400.5	509.0	328.25	186.75	723.25	490.25	115.0	68.5	44.0	61.0	33.75	21.0	5.75	1.25	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_259_B_2	0.0	0.0	0.0	0.5	0.75	0.5	0.75	0.25	0.25	0.0	0.5	0.5	0.75	0.5	0.5	1.25	1.25	1.25	0.75	1.0	0.25	0.75	1.0	0.0	0.25	0.25	0.75	0.5	1.5	1.0	1.25	1.75	3.25	2.25	1.0	1.0	2.0	2.5	5.0	7.0	9.0	8.0	10.25	12.25	11.5	12.75	7.0	11.0	86.0	426.75	828.5	700.25	827.0	533.25	1260.25	1538.0	1341.5	987.25	1129.5	2968.75	2325.75	1275.75	557.5	268.25	159.25	81.5	37.5	22.5	10.5	5.5	1.25	1.0	0.75	0.0	0.0	0.25	0.0	0.0	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_260_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.75	0.5	2.25	2.5	8.0	6.75	10.0	25.5	51.5	283.75	1022.0	737.25	608.5	489.0	840.25	1669.5	1776.0	2401.25	2794.25	737.75	558.5	484.75	426.0	386.5	286.0	804.5	545.5	139.75	109.25	218.25	327.5	173.5	69.25	19.25	6.25	1.5	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_260_B_2	0.0	0.0	0.0	0.0	0.25	0.5	1.25	0.75	0.25	0.25	0.25	0.0	0.5	0.75	0.5	0.0	0.25	0.5	0.5	0.5	0.0	0.5	1.0	1.0	1.25	0.5	0.5	0.75	1.5	1.25	2.0	1.75	2.75	1.0	1.25	1.5	0.5	3.75	3.0	4.75	5.75	7.75	10.5	11.0	11.75	13.75	11.75	14.75	77.0	351.75	675.25	646.25	656.25	435.25	1093.5	1685.75	1826.0	1574.25	1417.5	2150.75	1753.75	1247.25	659.0	378.0	365.25	210.5	105.75	78.75	28.25	13.75	5.5	2.0	0.75	0.75	0.75	0.0	0.25	0.25	0.0	0.25	0.0	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_261_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.75	0.75	1.5	3.25	10.5	11.0	22.0	64.25	56.5	337.5	1648.25	1215.25	641.5	678.25	1025.0	1699.0	1479.0	3608.25	4305.75	873.5	534.5	584.5	758.75	484.0	274.75	892.5	591.25	147.5	74.75	61.25	51.0	48.0	28.75	6.5	2.75	1.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_261_B_2	0.0	0.0	0.0	0.0	0.5	0.5	1.0	0.75	0.75	0.25	0.0	1.25	0.5	0.0	0.5	0.0	0.25	0.25	0.5	1.25	0.0	0.75	1.0	0.75	1.5	0.75	0.25	0.75	1.25	2.25	1.25	3.25	3.25	2.5	1.75	1.0	2.0	4.0	5.25	6.75	7.25	11.0	12.0	13.0	14.5	15.5	11.5	20.25	108.5	515.25	1089.0	1108.5	1283.75	820.75	1638.25	1717.5	1335.5	1126.0	1349.5	3305.0	2676.0	1554.75	633.75	276.75	183.0	94.0	52.75	43.5	18.75	5.25	2.5	1.25	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_262_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.75	0.5	1.5	2.25	5.75	7.5	27.75	37.5	38.0	157.75	870.5	690.5	456.25	467.75	642.25	1008.75	1366.0	2972.0	3436.75	678.25	340.25	354.25	495.0	319.5	177.0	548.75	365.25	130.5	111.25	37.0	25.75	31.5	18.5	4.75	0.75	0.5	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_262_B_2	0.0	0.0	0.0	0.0	0.75	0.75	0.75	0.0	0.25	0.75	0.25	0.5	0.25	0.0	1.0	0.75	0.0	0.0	0.75	0.25	0.75	0.0	0.5	0.25	0.25	1.0	0.75	0.25	1.25	1.5	2.75	1.0	2.75	3.5	0.75	1.25	1.5	4.0	4.5	3.5	5.75	7.0	7.25	11.5	13.0	13.25	10.75	13.5	49.75	267.75	643.75	532.75	609.75	461.75	991.5	1348.0	1259.0	978.0	1005.5	2467.5	2019.25	1123.0	521.0	253.25	152.25	97.5	56.0	37.0	14.25	4.5	2.5	1.75	1.0	0.25	0.25	0.25	0.25	0.25	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_263_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.0	0.0	0.25	0.25	0.75	0.5	0.0	1.0	2.25	4.75	6.5	17.25	39.25	41.25	193.75	1120.25	900.0	377.5	371.75	553.25	837.75	769.75	3085.25	3932.0	696.0	320.5	298.75	437.25	238.5	142.5	641.5	427.0	95.0	46.25	22.25	14.0	24.0	14.75	4.5	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_263_B_2	0.0	0.0	0.25	0.25	0.75	0.25	0.5	0.25	0.75	0.25	0.25	0.25	0.25	0.25	0.75	1.0	0.5	0.75	0.5	0.0	0.5	0.5	0.5	1.5	1.0	1.0	0.25	0.25	0.75	1.25	2.0	1.75	2.5	1.75	1.5	1.75	1.25	2.75	4.25	5.0	4.25	5.75	8.0	8.0	10.0	12.75	8.0	12.75	60.75	342.25	933.0	584.5	600.25	380.0	902.5	1048.75	819.75	653.75	874.5	2917.75	2248.75	1194.0	446.0	199.75	110.75	61.0	32.75	22.25	10.25	3.25	1.5	1.0	0.0	0.25	0.25	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_264_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	1.0	1.25	3.5	5.25	4.5	12.25	27.0	39.5	227.0	1616.5	1373.75	494.25	551.75	667.75	1017.75	913.0	1426.25	2508.0	2744.5	794.25	593.75	664.0	344.75	220.0	720.0	471.25	114.5	85.5	57.0	54.5	36.75	27.0	7.75	2.5	1.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_264_B_2	0.0	0.0	0.0	0.5	0.5	0.5	1.25	0.75	0.75	0.5	0.25	0.25	0.5	0.75	0.75	0.25	0.25	0.25	0.25	0.5	0.5	0.5	0.75	1.25	1.0	1.0	0.0	0.5	1.0	1.0	1.25	1.25	1.5	2.75	1.25	1.25	1.5	3.75	8.0	6.5	5.75	7.75	10.5	11.5	9.75	11.5	10.0	13.75	78.75	452.75	1308.0	813.25	706.5	498.25	1168.0	1443.75	1167.5	985.25	1111.0	1704.0	2513.75	2223.75	699.75	340.0	206.0	105.5	53.5	30.5	12.0	4.75	2.0	0.5	0.5	0.5	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_265_B_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.5	0.0	0.75	2.75	5.5	5.5	18.75	16.25	21.75	115.25	1424.75	1419.0	507.5	542.5	601.75	1219.25	1027.0	1707.75	2890.75	3739.75	859.75	444.25	422.0	282.5	197.25	514.5	342.5	100.0	81.5	52.0	36.0	14.75	7.0	1.25	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Villapol_265_B_2	0.0	0.0	0.0	0.25	0.25	0.25	0.5	0.75	0.75	0.25	0.0	0.5	0.25	0.0	0.25	0.75	0.5	1.5	1.0	0.75	1.25	1.0	0.5	0.5	0.75	0.75	1.25	2.25	1.75	1.0	1.75	1.0	2.75	4.75	2.5	1.25	2.5	5.5	4.25	4.5	6.0	6.0	7.0	9.5	12.25	16.5	12.75	15.25	58.0	379.25	1404.75	587.75	452.5	373.75	924.75	1352.0	1245.5	1008.25	959.5	1810.0	3372.75	2924.25	807.25	381.25	204.25	108.0	46.0	24.0	8.75	4.75	2.0	0.5	0.75	0.25	0.25	0.25	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
