Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287	292	297	300
Villapol_234_B_1	33.73791149750904	33.88399921852105	33.8318110774641	33.96747093875159	33.94527205235909	37.93025300380971	37.947592067988666	37.7880482563251	37.84885708703722	37.6705284751392	37.509866171729996	37.62545667676078	37.7084985835694	37.84054898896161	37.454044153560616	36.754596073068285	35.82173976751001	35.83566474553092	35.7590065448862	35.857199374816844	35.72593533261698	35.738473185503565	35.82485103057536	35.76594217055778	35.70080590016606	35.585132362996966	35.38302725407834	35.423825339454915	35.472604278597245	35.26416430594901	35.14395330663281	35.300283286118976	35.071432060173876	34.754508156686526	34.65885024909642	34.77896844778744	34.873395526033015	34.44740158249487	34.258537657516854	34.100434697665335	34.10688678323727	33.863924978020904	33.533501025691116	33.25008303213832	33.51590309661033	33.137325388297356	32.93544495457654	32.64600957311713	32.71556119957019	32.407257985738006	32.347592067988664	31.47773273419947	31.656315326755884	31.336304581420336	31.23413109309368	30.925945101103842	30.114550161180034	29.51158054117417	27.33551333398456	26.916430594900852	26.640646673830226	25.941574680082056	24.804820748266096	24.124216078929372	23.610422975481097	22.867680961219104	22.02127088014067	15.730487447494383
Villapol_234_B_2	33.89755299404122	33.89752857282407	33.924367490475724	33.85293543030185	33.50449350395624	37.43665136270392	37.568525935332616	37.790099638565984	37.802652144182865	37.81688482953991	36.7885269121813	36.96220084008987	36.08063885904074	37.14302041613754	36.63297352740061	35.49839796815473	35.38296375891374	35.69028523981635	35.41001758327635	35.674914525739965	35.613382827000095	35.428313959167724	35.293357428934264	35.124108625573896	34.84233173781381	34.88729608283677	34.85739474455407	34.91564911595194	34.80720425906027	34.47839699130604	34.59239034873498	34.641223014555045	34.199013382827005	34.303169873986526	34.12371788609944	34.4710852788903	33.65746800820553	33.59408518120543	33.75426882875843	32.99472013285142	32.371690925075704	32.90837159324021	32.76727068477093	32.68910813714955	30.91751001269903	30.196795936309467	29.637432841652828	31.607189606329978	30.16367099736251	27.330560711145843	27.041574680082057	27.48364755299404	25.42797694637101	25.056422780111358	25.091501416430596	23.9102324899873	23.2479632704894	22.363524470059588	23.448691022760574	21.994041223014555	21.23701279671779	19.968877600859628	19.459885708703723	20.073507863631924	18.60861092116831	18.341520953404316	16.260173879066134	10.42820162156882
Villapol_236_B_1	33.81995400520128	33.915554409267735	33.85466503320652	33.975261676016075	33.96015216970791	37.938895694972814	37.95400520128098	37.866808519784215	37.907473080147014	37.702065467363035	37.5564510929138	37.70157542932061	37.757164657080835	37.88296687944634	37.57480172802889	36.80505512927978	35.84093966943925	35.90367313602854	35.766741891804756	35.88520643927182	35.7147763664109	35.7565413630795	35.79583467663937	35.82634169407011	35.7777548520214	35.70989318030391	35.46454316848282	35.51313430911084	35.571960367098676	35.36071528359877	35.298059191437225	35.38845831452704	35.170399982805684	34.92820942678445	34.88275624905968	35.0168547295119	35.04462785049541	34.604208309153826	34.51181464525975	34.390538826917705	34.32819223246717	34.193414576482475	33.95590087476089	33.72772368732134	33.79020353773078	33.41874180583317	33.36218539772605	33.11219721881918	33.19204332967954	32.88610054377028	32.7593354396372	32.029857931953494	32.080581167924	31.79711135469727	31.730083607367767	31.32216132568186	30.61021342446321	30.035544952393234	27.882558514410988	27.442925613084878	27.047099533604143	26.497500376125693	25.260399338018786	24.533586949513186	24.10240505512928	23.224261181679452	22.23114750574935	16.280288864530274
Villapol_236_B_2	33.905689169729406	33.92673071549853	33.933758892685965	33.84507920132396	33.63707094805167	37.502976766178776	37.569260859286004	37.76183721280117	37.78197605691319	37.81234122122639	36.842319513400824	36.99941109463322	36.114037010767944	37.2069078169665	36.710082317793976	35.62706815397511	35.45740752681239	35.74038300341737	35.507296838394915	35.72707030326477	35.73047907666516	35.467487695316706	35.39097728200829	35.276592086315475	35.003223934489654	35.14151782835773	35.063090248672815	35.1320953424893	35.0347024308466	34.7035527758076	34.904313624347154	34.83754809035614	34.45950523352032	34.59466976164378	34.38682485438562	34.79362520686912	33.92255679497926	33.85572248371913	34.07081909428934	33.28694306531692	32.7061061319234	33.271605734304806	33.08952651148795	32.98544501042406	31.2979646226922	30.525913985427813	30.049635695402667	31.950613622197857	30.600236421862576	27.57351645281235	27.488395985126914	27.61085821136114	25.821015754293207	25.538680766006834	25.528613493240485	24.337451372321446	23.67917983106583	22.57812023126357	23.67541427558192	22.40797816321706	21.602187976873644	20.31998624454618	19.713607152835987	20.206619812152084	18.774625486276786	18.47058697100608	16.371603585015155	10.510155393642401
Villapol_237_B_1	33.778289962825276	33.89382899628253	33.84882280049566	33.96612143742255	33.941189591078064	37.92877323420074	37.94622057001239	37.79764560099132	37.851648079306074	37.63499876084263	37.49036431226766	37.601457249070634	37.70899132589839	37.832361833952916	37.46711276332094	36.71829987608427	35.70981412639405	35.74611648079306	35.680817843866166	35.763861214374224	35.646012391573734	35.65517719950434	35.715306071871126	35.65896406443618	35.65414126394052	35.59750185873607	35.39442379182155	35.418904584882284	35.4595092936803	35.24481288723668	35.1256654275093	35.29467162329615	35.00888228004957	34.75997521685254	34.64543246592318	34.82748946716232	34.80545229244114	34.44914002478315	34.2521833952912	34.05223791821562	34.040837670384136	33.90392565055762	33.60860470879802	33.30324163568773	33.53332342007435	33.13123667905824	32.89664436183396	32.6977893432466	32.76191821561339	32.418508054522924	32.284034696406444	31.455776951672863	31.494156133829	31.29241140024783	31.23521685254027	30.80753407682776	29.91330359355638	29.387960346964064	27.04242874845105	26.639821561338287	26.235360594795537	25.810166047087982	24.362329615861217	23.666845105328374	23.165660470879804	22.495043370508053	21.47982651796778	15.964138785625774
Villapol_237_B_2	33.90438661710037	33.83831474597274	33.937645600991324	33.78156133828996	33.52091697645601	37.36448574969021	37.32570012391574	37.32644361833953	36.86052044609666	37.66639405204461	36.64172986369269	36.861685254027265	35.9843073110285	37.03905328376704	36.50109541511772	35.347965303593554	35.27342750929368	35.51874101610905	35.296337050805455	35.51836926889715	35.44498141263941	35.29778934324659	35.2337249070632	35.08379677819083	34.81316480793061	34.92922428748451	34.83056257744734	34.91732837670384	34.86165551425031	34.466493184634444	34.592788104089216	34.647083023543985	34.254805452292445	34.33049318463445	34.08806939281289	34.433387856257745	33.558503097893436	33.51713506815365	33.683172242874846	32.9297249070632	32.27707558859975	32.7519405204461	32.69249566294919	32.69345229244114	30.747449814126394	30.04273605947955	29.440009913258983	31.402646840148698	29.926126394052044	27.030641883519205	26.755563816604706	27.31405700123916	25.148044609665426	24.728198265179678	24.65235687732342	23.519732342007437	22.71836431226766	21.904882280049566	23.053258983890952	21.601353159851303	20.70878314745973	19.590924411400245	19.05559355638166	19.78444609665427	18.11687236679058	17.842032218091695	15.91873110285006	10.508401486988848
Villapol_238_B_1	33.777988232449424	33.89945192230193	33.853369065849925	33.963830901910214	33.950189409204484	37.939671153381155	37.94946401225115	37.84667929394696	37.89233900217619	37.700584347545735	37.49523253002337	37.65653663254614	37.742391391956154	37.870786652696054	37.524200048359795	36.75302651728863	35.70872894333844	35.739908922382526	35.661022003707586	35.7505279277827	35.59875473523011	35.58863544773112	35.65944628032562	35.679487386152985	35.66825179334247	35.63469815426775	35.40149512372048	35.4426331909406	35.444176674457964	35.25328040622229	35.12107278149432	35.25266381881197	35.053002337390176	34.79031595067301	34.6943257838317	34.80919642137503	34.85380430402192	34.45830982509873	34.30066897719029	34.15338518578223	34.059212541307325	33.961715160796324	33.7146731683727	33.45117675505763	33.656883211090516	33.27856855001208	33.0671435479971	32.897082292254375	32.98119609897638	32.66380672201176	32.52357540098331	31.78765213186105	31.812472797614248	31.617494156524543	31.508624163778514	31.084996373015237	30.29232691222697	29.777544934311276	27.523257032320465	27.102522769404366	26.770089465624245	26.306089304424923	24.95485612960426	24.36042153622955	23.822479245587168	23.145063270734262	22.223043443217538	16.262351898122027
Villapol_238_B_2	33.91537035544451	33.91825179334247	33.93332393003949	33.84804948819215	33.60876924316918	37.657491738534695	37.67663415813654	37.76176755057629	37.83261465301846	37.793737406302895	36.84474087208834	36.97731119529298	36.072293866365754	37.17617474006609	36.59980656081244	35.45036672845974	35.39596195695977	35.62238655597646	35.395002820988154	35.60934553074877	35.57153622954783	35.37998307407109	35.33053518175224	35.23322721044572	34.98007979366487	35.05219231079229	34.96562424437817	35.02716611590232	34.943269928266304	34.61047795599258	34.71957362779076	34.80146691383896	34.40093092609011	34.494885951479	34.28733376319819	34.633666478600794	33.8145321189651	33.77041992423632	33.92602160070928	33.184810993793825	32.561642621100994	33.062496977512694	32.97753687434513	32.965321995647614	31.17459901668413	30.492822600145082	29.919964536148946	31.842967679535747	30.418711211412916	27.550064479729183	27.35392117353107	27.81388329169017	25.720863222374465	25.379434996373014	25.2835093092609	24.122551785282504	23.3910937374063	22.56025227694044	23.713585072942696	22.231873136132826	21.388437978560493	20.240988957846376	19.616156202143948	20.303715644394295	18.694116224711856	18.367195937777062	16.354368501652296	10.587692431691787
Villapol_239_B_1	33.793760129659645	33.91898201744231	33.875549895809215	33.968318283553295	33.95924982634869	37.93773635872501	37.95386663579532	37.87201898587636	37.911225592343904	37.67381724164544	37.55929613336421	37.71936019140233	37.76352164852975	37.89376012965964	37.590229219726794	36.68146175812302	35.66931002546885	35.685478891718766	35.554680867484755	35.654538087520265	35.399498340665275	35.533391217102725	35.59627614416917	35.60489696689048	35.585876360268585	35.41411978081346	35.15067145172493	35.23121092845566	35.3037161379949	35.05784518021147	35.055931156903604	35.063594967970985	34.93508142316894	34.812718993594196	34.57969051477966	34.737913868951146	34.84537701628464	34.329744539631086	34.28300532530678	34.36349077718607	34.12186848807594	34.13505441074322	33.693370378945744	33.504009415759825	33.45442231998148	33.206822566952226	32.99348614648453	32.84638419387204	33.04422319981477	32.31716060816547	32.49707494018677	32.09231689434283	31.906421239484445	31.535760592729797	31.357509454349003	30.934780427568107	30.17860615883306	29.861846878135374	27.6234506444393	27.23270047078799	26.18430963957706	26.320606621903217	25.127483213706878	24.37421471019526	23.856239870340353	22.842722080728567	21.921926371845334	15.351991201667053
