Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	252	257	262	267	272	277	282	287
Villapol_234_B_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953697372277034	0.0034189704014848097	0.3340822506593729	0.33457067500244214	0.33457067500244214	0.34043176711927314	0.3443391618638273	0.3443391618638273	0.35654977044055874	0.36045716518511284	0.3746214711341213	0.3819478362801602	0.385366806681645	0.38585523102471425	0.38829735274006055	0.3980658396014457	0.426882875842532	0.4278597245286705	0.42981342190094757	0.4317671192732246	0.43469766533164017	0.4361629383608479	0.4371397870469864	0.4381166357331249	0.4488619712806486	0.4498388199667871	0.4517925173390641	0.45228094168213345	0.4605841555143108	0.46644524763114187	0.47084106671876536	0.4713294910618345	0.4713294910618345	0.47181791540490375	0.47377161277718083	0.47377161277718083	0.47377161277718083	0.47572531014945785	0.47865585620787343	0.4810979779232197	0.48354009963856603	0.48354009963856603	0.48354009963856603	0.48354009963856603	0.48451694832470454
Villapol_234_B_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004884243430692585	0.0029305460584155515	0.004884243430692586	0.16362215492820162	0.40001953697372283	0.40246165868906897	0.4049037804044153	0.41076487252124644	0.4127185698935235	0.4176028133242161	0.42639445149946276	0.4332323923024323	0.4469082739083715	0.4508156686529256	0.4537462147113412	0.45423463905441047	0.4566767607697567	0.4908664647846049	0.5138224089088601	0.5152876819380678	0.5152876819380678	0.5191950766826218	0.5201719253687603	0.5260330174855915	0.5279867148578685	0.5318941096024226	0.5348246556608381	0.5348246556608381	0.5348246556608381	0.536289928690046	0.5421510208068769	0.5475236885806389	0.5509426589821237	0.5519195076682621	0.5548500537266777	0.5587574484712318	0.559245872814301	0.559245872814301	0.559245872814301	0.561199570186578	0.5616879945296473	0.5616879945296473	0.5616879945296473	0.5616879945296473	0.5616879945296473	0.5616879945296473	0.5616879945296473
Villapol_239_B_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001157675387821255	0.0019294589797020916	0.002701242571582928	0.05981322837076484	0.05981322837076484	0.05981322837076484	0.05981322837076484	0.05981322837076484	0.05981322837076484	0.06560160530987111	0.06560160530987111	0.07254765763679864	0.07717835918808366	0.07717835918808366	0.07717835918808366	0.07833603457590492	0.08373851971907079	0.09454349000540249	0.09454349000540249	0.09454349000540249	0.09570116539322374	0.09647294898510457	0.09647294898510457	0.09647294898510457	0.09647294898510457	0.1053484602917342	0.10612024388361503	0.10612024388361503	0.10612024388361503	0.10689202747549587	0.10804970286331712	0.11113683723084047	0.11190862082272131	0.11345218800648298	0.1138380798024234	0.11538164698618507	0.11653932237400633	0.11769699776182758	0.11846878135370842	0.12155591572123177	0.12155591572123177	0.12155591572123177	0.12348537470093386	0.12348537470093386	0.12348537470093386	0.12348537470093386
Villapol_239_B_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003858917959404183	0.0019294589797020916	0.0019294589797020916	0.031257235471173886	0.07331944122867948	0.07331944122867948	0.07331944122867948	0.07331944122867948	0.07331944122867948	0.075634792004322	0.07910781816778575	0.07910781816778575	0.0926140310257004	0.0926140310257004	0.09608705718916415	0.09647294898510457	0.09647294898510457	0.1034190013120321	0.10959327004707879	0.10997916184301922	0.11152272902678088	0.1138380798024234	0.11576753878212549	0.11576753878212549	0.11576753878212549	0.11731110596588716	0.11962645674152968	0.11962645674152968	0.11962645674152968	0.11962645674152968	0.11962645674152968	0.12039824033341051	0.12348537470093386	0.12348537470093386	0.12348537470093386	0.12348537470093386	0.12348537470093386	0.12502894188469554	0.12541483368063594	0.12541483368063594	0.12541483368063594	0.12695840086439764	0.12811607625221888	0.12927375164004012	0.12927375164004012	0.12927375164004012	0.12927375164004012
Villapol_240_B_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013538822573730173	0.006769411286865086	0.018503057517431233	0.03610352686328046	0.03610352686328046	0.03610352686328046	0.03610352686328046	0.03610352686328046	0.037908703206444475	0.04061646772119051	0.04287293815014554	0.04964234943701063	0.04964234943701063	0.05054493760859265	0.05189881986596566	0.05280140803754767	0.06634023061127783	0.07446352415551594	0.07446352415551594	0.07491481824130694	0.07897646501342599	0.07897646501342599	0.080330347270799	0.08168422952817203	0.08439199404291806	0.08574587630029108	0.08574587630029108	0.08574587630029108	0.08800234672924612	0.08800234672924612	0.08890493490082814	0.09116140532978315	0.09251528758715617	0.09251528758715617	0.09928469887402128	0.10379763973193132	0.10379763973193132	0.10379763973193132	0.10379763973193132	0.10379763973193132	0.10424893381772234	0.10605411016088633	0.10605411016088633	0.10605411016088633	0.10605411016088633	0.10605411016088633
Villapol_241_B_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017290941707912768	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.002161367713489096	0.0038904618842803725	0.006051829597769469	0.06267966369118379	0.06354421077657943	0.06484103140467287	0.06484103140467287	0.06484103140467287	0.06484103140467287	0.07348650225862927	0.07348650225862927	0.0791060583137009	0.08213197311258565	0.08299652019798129	0.08429334082607474	0.08429334082607474	0.08688698208226167	0.09812609419240496	0.09985518836319622	0.1015842825339875	0.10331337670477878	0.10374565024747659	0.10504247087557006	0.10590701796096572	0.10850065921715261	0.11109430047333953	0.11412021527222427	0.11541703590031771	0.12103659195538936	0.12103659195538936	0.12103659195538936	0.12319795966887845	0.12319795966887845	0.12622387446776318	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665	0.12752069509585665
Villapol_241_B_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004322735426978192	0.002161367713489096	0.02982687444614952	0.07132513454514017	0.07132513454514017	0.07132513454514017	0.07132513454514017	0.07132513454514017	0.07305422871593145	0.07564786997211835	0.07564786997211835	0.08429334082607474	0.08429334082607474	0.08602243499686602	0.08948062333844857	0.09164199105193767	0.10201655607668533	0.1102297533879439	0.11152657401603736	0.1128233946441308	0.11671385652841118	0.11757840361380682	0.12103659195538936	0.12233341258348282	0.12492705383966973	0.1262238744677632	0.12881751572395012	0.13400479823632394	0.13616616594981304	0.13616616594981304	0.1374629865779065	0.13832753366330214	0.13832753366330214	0.13832753366330214	0.13919208074869777	0.14048890137679124	0.14048890137679124	0.14048890137679124	0.14221799554758252	0.14265026909028033	0.14265026909028033	0.14265026909028033	0.14265026909028033	0.14265026909028033	0.14265026909028033	0.14265026909028033
Villapol_242_B_1 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.04757892650047083	0.05451751994845616	0.05451751994845616	0.06046488576101501	0.06442979630272092	0.06740347920900035	0.06938593447985329	0.07136838975070624	0.08028943846954453	0.1050701293552064	0.10655697080834614	0.10655697080834614	0.10655697080834614	0.10953065371462556	0.11151310898547853	0.11349556425633148	0.11597363334489766	0.1164692471626109	0.1164692471626109	0.11944293006889033	0.12192099915745651	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948	0.12390345442830948
Villapol_242_B_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01932893889081628	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.047083312682757596	0.05104822322446349	0.05699558903702236	0.05699558903702236	0.06690786539128711	0.06690786539128711	0.07186400356841949	0.07186400356841949	0.07582891411012538	0.1035832879020667	0.11894731625117708	0.11894731625117708	0.11894731625117708	0.11993854388660356	0.12340784061059624	0.12390345442830948	0.12489468206373595	0.12885959260544183	0.12885959260544183	0.12885959260544183	0.13381573078257422	0.13530257223571393	0.1362937998711404	0.13678941368885364	0.13877186895970658	0.13926748277741982	0.1412499380482728	0.1427367795014125	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898	0.14372800713683898
