Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
Villapol_283_B_1	4.940182732917164	1.8205986774578922	1.0903400582187746	0.9961131396072755	0.7740068314515993	0.5552657703891908	0.4593562282310578	0.5788225000420656	0.4240211337517457	7.265568474365231	4.867829920411906	13.836213423970655	7.9756356110447415	40.2550857296697	14.160959768470999	0.0
Villapol_283_B_2	8.741229324763172	1.8340596658309636	1.140818764617792	0.8076593023842775	0.6141575945213777	0.5249785465497804	0.5889182413218691	0.3769076744459962	0.4694519695108613	5.540879339065471	3.2508286920967175	13.001632144840237	10.64259393245949	38.58592317140886	13.879961636183136	0.0
Villapol_284_B_1	5.348805965136197	2.0488361938669266	1.1033486716152219	0.6515970846068585	0.5961777449366876	0.5138884223961308	0.5290027877607228	0.44335471736136767	0.33251603802102575	6.838410640513216	5.990326806166661	20.85782420313707	9.737010042656099	23.43230443690592	0.0	21.576596244919894
Villapol_284_B_2	7.61428139589561	1.7263963994222955	0.9522050179693011	0.6986195546300339	0.6465589628186612	0.41312598663218353	0.36442414267960904	0.32243979444463106	0.33251603802102575	5.456285896617741	4.535988983307023	16.973432304436905	9.172740402377993	29.783696637893392	0.0	21.007288482853593
Villapol_285_B_1	5.189707080956104	1.7931103311765	1.0978226517407141	0.8250303564596884	0.5572281641411201	0.5988123554949351	0.40752507526738635	0.3060596483640779	0.3443171044095876	7.616560488364743	5.697034215472646	18.426786872702476	6.851411367454549	31.562401237545533	0.0	18.72619305044994
Villapol_285_B_2	7.9442439162328045	1.8496648314176882	1.0728721369284253	0.6986144147440909	0.4990102962457792	0.4491092666212013	0.26780219231856817	0.3459804720637403	0.29940617774746753	6.127846437898168	2.787804188359753	17.017914469635222	10.352800279445766	32.515510903374974	0.0	17.77142001696635
Villapol_286_B_1	5.534799316823228	1.868061485909479	1.0567890691716482	0.6404782237403929	0.6404782237403929	0.6618274978650726	0.5728721890122402	0.4269854824935952	0.32023911187019644	8.169655565044122	4.079490463990891	13.894819242812412	14.344933105607744	20.207087959009392	9.139268431539994	18.4422146313692
Villapol_286_B_2	9.15172217477939	1.7684315399943067	1.0354397950469683	0.7258753202391118	0.649373754625676	0.5657557643040136	0.38606604042129233	0.48391688015940787	0.44833475661827493	6.173498434386564	3.159692570452605	12.695701679476231	9.648092798178196	35.438015940791345	17.670082550526615	0.0
Villapol_287_B_1	4.593835806620801	1.6906796655662852	0.916299015826983	0.7116486183527185	0.47306122029226955	0.4566069169777558	0.4031304312055862	0.353767521262045	0.3331996421189029	6.929318483324592	3.4214666954616972	13.418484352985944	12.286222606155967	23.728133773485947	0.0	30.28414525036251
Villapol_287_B_2	7.774658316107734	1.5981242094221453	0.9101286520840404	0.7281029216672323	0.5707586462221947	0.42575509826304264	0.38153415810528696	0.29617745966124703	0.26841082281800516	5.83510731290943	2.383817192690176	10.168759448369482	11.636277625232674	22.409732720410535	5.675706249550077	28.9369491664867
Villapol_288_B_1	6.132466697134346	2.1564346045126017	1.2644086731325852	0.9411127473383096	0.7532287276358773	0.4874828619306352	0.5450329220196686	0.3385297652296078	0.39607982531864117	8.085783442509182	4.829127101000355	17.066978114050677	15.013795087933108	41.98953943025441	0.0	0.0
Villapol_288_B_2	9.351884764467917	1.997325614854686	1.299954298481694	0.9546539379474941	0.7193757511129166	0.6093535774132941	0.4383960459723421	0.36561214644797646	0.4874828619306352	5.677144162900523	3.5528698860847343	15.130587856937321	11.469388445979114	47.94597064946935	0.0	0.0
Villapol_289_B_1	4.114731132583786	1.4907144653184383	0.8028305614425805	0.4813391285606523	0.5837134954560149	0.4957074607564927	0.4651747548403319	0.5316282912460936	0.4526024641689716	7.309889004633788	2.5162541757965444	11.525198462588456	4.130895506304106	10.90197205359388	26.82926829268293	27.36808075002694
Villapol_289_B_2	7.924135206005962	1.4619778009267574	0.7435611911347391	0.6537591149107368	0.43104996587521105	0.47415496246273214	0.4148855921548906	0.28736664391680733	0.32328747440640826	6.077804518840475	2.0905923344947737	10.348791264054025	3.863285319156579	13.001544595711053	25.137397176622724	26.766406839326123
Villapol_290_B_1	3.7150981214748517	1.4356966391646857	0.8180674031603972	0.6992029086841001	0.5360555633244768	0.4754579779051881	0.44049783247098306	0.4288444506595814	0.4614739197315061	6.70069454155596	2.7828275765627186	8.562904955017945	5.320934135086002	7.742506875495268	27.85391320561227	32.02582389409407
Villapol_290_B_2	6.98270638139188	1.417051228266443	0.9229478394630122	0.6805574977858575	0.5477089451358784	0.4894420360788701	0.6036451778306064	0.5780077378455228	0.23073695986575304	6.796252272409453	1.7270311844497275	10.04754579779052	5.015615531627278	17.470750011653383	15.305551671094953	31.184449727310863
Villapol_291_B_1	3.9710390448531787	1.5246853823814135	0.9620038722168442	0.8712487899322363	0.6050338818973863	0.49612778315585676	0.4799935463052598	0.500161342368506	0.3267182962245886	7.01839303000968	2.488706034204582	6.800580832526622	12.062358825427557	26.484349790254917	10.376331074540174	25.03226847370119
Villapol_291_B_2	6.766295579219103	1.4117457244272344	1.0285575992255567	0.6695708292997742	0.6252016779606325	0.6171345595353339	0.46587608906098743	0.5969667634720878	0.21781219748305908	5.636898999677316	2.9485317844465957	7.010325911584382	13.706034204582124	33.38980316231042	0.0	24.90924491771539
Villapol_292_B_1	4.598349809293999	1.5412158480579123	0.9574219662177941	0.8017435977270958	0.671362964116136	0.6421732700241302	0.5448742897174438	0.6538491476609325	0.54292831011131	7.388884564489764	3.997042110998677	9.14610414882852	9.858332684673464	24.924106795360785	11.450144002490854	22.281466490231182
Villapol_292_B_2	7.846189771931191	1.7864092784307621	1.0041254767650034	0.6382813108118627	0.5837938818401183	0.5370903712929089	0.5176305752315715	0.4047637580758154	0.43784541138008876	6.349731454814353	2.321553670117537	10.010119093951895	9.980929399859889	24.819023896629563	11.033704366778236	21.728808282089204
Villapol_293_B_1	3.5278266156197113	1.399957278299019	0.7394140554396227	0.5981038137333837	0.5586683974432705	0.5422369739890567	0.4485778603000378	0.32862846908427673	0.31055390328464155	6.87490757324307	1.9175471171067549	8.18120573785307	5.065807850934126	25.519643766739513	13.467194663073661	30.519725923856782
Villapol_293_B_2	6.963637259895824	1.4098161323715475	0.7591317635846794	0.637539230023497	0.41078558635534596	0.4140718710461887	0.3565618889564403	0.3417736078476479	0.38449530882860383	6.196289784584039	1.8600371350170064	7.413858262541284	7.512446803266568	23.613598646050708	12.03930396490248	29.686652754728144
Villapol_35d_234_1	4.9667118364461205	1.5711227636049412	0.9426736581629647	0.6677271745321	0.4418782772638897	0.47133682908148233	0.46740902217247	0.8169838370745695	0.38885288399222295	7.612089789665941	5.227910995895442	11.545788409041812	7.486399968577545	22.36689644337084	11.44955713977101	23.576660971346648
Villapol_35d_234_2	9.623126927080266	1.5514837290598793	0.9603487892535203	0.6755827883501246	0.5106148981716059	0.4242031461733341	0.5498929672617294	0.47133682908148233	0.24745183526777823	6.205934916239517	3.527170604293093	13.564681160274162	8.560655158192423	19.39943832361201	11.092126711050884	22.63595121663819
Villapol_35d_236_1	6.370149447272019	2.2692644341427046	1.526890783544591	1.1800175057542062	0.8752877103121859	0.5057217881803742	0.6127013972185301	0.5705579148701656	0.43764385515609294	9.242389859629787	5.303595163224949	16.659642752941938	13.216844425714008	24.09634648426103	17.132946477777416	0.0
Villapol_35d_236_2	9.9847635102279	2.3535513988394334	1.3226569844717477	0.8299024216293318	0.6969883619152591	0.6224268162219989	0.4765455311699679	0.49275456284241576	0.4084675981456867	6.710539112393425	4.2337990728433885	19.02616137711933	11.865011184231854	24.611793691444873	16.364638376503386	0.0
Villapol_35d_237_1	4.473470620434512	1.634609939787463	1.0475848921270692	0.7852167840087582	0.6040129107759679	0.6002378300836181	0.42280903754317745	0.5285112969289718	0.3227693991959078	7.340644406274184	5.217161516827422	8.065459899205345	8.812925876290606	27.79591913777157	11.614035750014157	20.734630702731273
Villapol_35d_237_2	7.782328847279111	1.8460144585590519	1.1042111025123162	0.7852167840087582	0.5662621038524699	0.6002378300836181	0.48887294965929895	0.30200645538798393	0.3397572623114819	5.692821684063497	3.2144812095358537	13.076879518299704	7.497310255006701	36.5692066667925	0.0	20.134392872647652
Villapol_35d_238_1	5.325980734329192	1.9998603936897947	1.214574898785425	0.9144213318441994	0.8463632556191539	0.8062264414351529	0.525268742147145	0.6142677649029736	0.2669970682674857	6.634789892503141	4.7937316766717855	16.723090883707943	8.245497696495882	28.708292614826192	22.380636604774537	0.0
Villapol_35d_238_2	8.66606170598911	1.9928800781795337	1.0575177998045513	0.8236772302108055	0.610777607147843	0.5968169761273209	0.5130531900041881	0.39089766857461955	0.3455256177579227	5.537135278514589	3.500628228395924	15.37588999022756	10.629275443250034	28.272022895434873	21.687840290381125	0.0
Villapol_35d_239_1	5.0273685757319715	1.5759891260423937	1.0855589434627677	0.6979905220234378	0.7163586936556335	0.727379596634951	0.5014510855589435	0.3967525072554278	0.3471584438484993	8.100363689798318	4.911649094449139	13.348150325116636	4.847360493736454	28.189633003930787	10.253113405091657	19.27372249366298
Villapol_35d_239_2	8.467727122442232	1.6090518349803462	1.0524962345248154	0.778810477205099	0.6428860071268505	0.5179824400279196	0.6686014474119246	0.38205796994967123	0.38022115278645163	6.204768377355718	3.2585136475515224	13.710003306270893	6.02659711252342	37.7061827265714	0.0	18.59410014327174
Villapol_35d_240_1	5.285338338946245	1.884466037284455	1.1041793187213604	0.6993135685235282	0.7729255231049522	0.6072986252967482	0.45087322181122214	0.48583890023739856	0.6293822116711754	7.158762583043486	5.255893557113675	14.118772888717126	9.019304735088978	24.83115257917886	27.696497911260785	0.0
Villapol_35d_240_2	9.129722666961113	1.9470361986786655	1.0158449732236514	0.7287583503560978	0.7361195458142402	0.48583890023739856	0.43799112975947296	0.3238926001582657	0.3478164853972285	6.238613150775686	3.5830618892508146	14.49051325935332	10.572516976757026	32.82541084672151	17.136863026555513	0.0
Villapol_35d_241_1	4.905930370587183	1.7529310372863718	1.0195619298502367	0.8780916142250841	0.6992211002162707	0.55612468900922	0.4553067629315251	0.663446997414508	0.55612468900922	7.166203229425825	4.488023806039319	15.049514610468803	2.892824040197083	36.19200936631055	22.724685757028798	0.0
Villapol_35d_241_2	7.811763175439452	1.8570011545278633	1.0976145177813552	0.8520740849147113	0.7236125339447453	0.5366115420264403	0.5691334536644064	0.35123664569003366	0.4683155275867115	5.32058474397125	3.2912174577621673	13.044538757988194	5.4230287656308445	38.18072426297218	20.472543376099647	0.0
Villapol_35d_242_1	4.57272915373474	1.7483964411338715	0.9931719428926132	0.8276432857438444	0.6207324643078833	0.5896958410924891	0.33795434167873645	0.4965859714463066	0.23277467411545624	8.30574522380854	4.57272915373474	9.216152838126767	7.6591489068211605	22.66535623146424	19.230636595627285	17.93054693427133
Villapol_35d_242_2	9.336850817297744	1.7690875232774672	1.0500724187875026	0.7379819297882613	0.8104007172908476	0.39313056072832603	0.5552107041864957	0.4689978619215118	0.3258845437616387	6.252155321056625	2.81915994206497	11.130077936409407	10.247258431615974	27.92951238016415	26.174218911649078	0.0
Villapol_35d_243_1	4.958620689655172	1.927586206896552	1.1275862068965516	0.8344827586206897	0.7241379310344828	0.6103448275862069	0.506896551724138	0.41379310344827586	0.29482758620689653	7.787931034482759	3.810344827586207	13.403448275862068	8.344827586206897	41.02413793103448	14.23103448275862	0.0
Villapol_35d_243_2	8.775862068965518	1.8482758620689654	1.1793103448275861	0.9862068965517241	0.7931034482758621	0.5689655172413793	0.506896551724138	0.46896551724137936	0.2637931034482759	5.943103448275862	3.2517241379310344	13.036206896551725	7.612068965517241	42.38275862068966	12.382758620689655	0.0
Villapol_35d_244_1	6.111042106570612	2.1032583944023515	1.4035523537448764	1.4076926261748022	0.9522626588829545	0.7949323065457706	0.7535295822465119	0.6293214093487352	0.37262451869333	8.197739411253261	5.229164078996398	12.321450751459446	7.717467809381858	52.005961992299085	0.0	0.0
Villapol_35d_244_2	10.474889247712499	1.7637560551484288	1.2545025462675445	1.0764708317807312	0.7038463130874011	0.9439821140231027	0.521674326170662	0.5630770504699208	0.48441187430132904	7.5642777294746	4.11957106777626	11.447853268745083	9.986337100981245	49.09535047406119	0.0	0.0
Villapol_35d_245_1	4.57882197989502	1.704468418911852	1.0807879292645606	0.8057487071219664	0.5229619012570454	0.813496290844293	0.6101222181332198	0.619806697786128	0.6449863448836894	6.790757132619264	4.392879970559182	11.906099285285402	6.279416606945709	34.32954347362916	24.920103042863506	0.0
Villapol_35d_245_2	8.673419977144627	1.7083422107730153	1.1214627438067752	0.8057487071219664	0.619806697786128	0.6740397838424141	0.5016560460206474	0.4338646884502895	0.4880977745065757	4.915841871816228	3.596815743090124	11.433496678223479	5.57632338414457	35.34254004532337	24.108543647949794	0.0
Villapol_35d_246_1	4.228875796949398	1.6463562262932774	0.9502864982648697	0.702122508272133	0.6052780243725284	0.7263336292470342	0.6214187716891293	0.5487854087644257	0.4539585182793964	6.633847147122912	4.0715035106125415	8.177306109272859	5.802598660317973	33.81688322169317	31.01444596884836	0.0
Villapol_35d_246_2	7.729400371237189	1.5495117423936728	0.956339278508595	0.807037365830038	0.5144863207166492	0.5447502219352757	0.5508030021790009	0.5649261560810266	0.32685013316116535	5.736018077636994	2.955774352352514	8.09458477927528	6.488580421273504	32.709224437091436	30.471713340327653	0.0
Villapol_35d_247_1	4.146076472855991	1.5595976588511549	0.9042161707496582	0.7850559001857499	0.6746574142221288	0.6834191988224161	0.5642589282585077	0.39252795009287494	0.5519924298181054	6.406616899730137	4.491290786107315	12.848280937861423	4.142571759015876	35.29071601303754	26.558721480391128	0.0
Villapol_35d_247_2	7.694599235972382	1.5631023726912698	1.035642939753969	0.7570181894648302	0.6308484912206919	0.5467353590579329	0.5519924298181054	0.3224336732905758	0.45736515613500156	5.356955104615708	2.9036554165352397	10.83657519363544	4.822486243998178	37.57403707987243	24.946553113938247	0.0
Villapol_35d_248_1	4.855765896955829	1.6365023230011786	1.019346785937175	0.769710838360724	0.7194369322515776	0.6136883711254421	0.4125927466888565	0.6102212051868803	0.4836696484293739	7.837528604118993	3.63879065252063	12.220026350461133	4.451841065113377	37.29283683517093	23.4380417446779	0.0
Villapol_35d_248_2	9.494833922751543	1.785590458359337	1.248179737882255	0.922266139657444	0.7194369322515776	0.5096733929685875	0.5460786353234865	0.41605991262741837	0.3276471811940919	6.443727896817142	2.8274738228971636	11.426045350530476	7.75258303862423	41.635462173219615	13.944941404895639	0.0
Villapol_35d_249_1	4.798665795536604	1.6815102644338227	1.1502355489838725	0.9078092225164196	0.7135242942127162	0.5880127918572264	0.5295553798012448	0.4126405556892816	0.4487466043120938	7.551322169113854	2.8919225611223824	5.857776555139094	9.287851174306248	47.79237302706234	15.388054055912795	0.0
Villapol_35d_249_2	8.765173137099824	1.7846704033561434	1.1089714934149444	0.8596678243526701	0.490010659881022	0.5983288057494585	0.4693786320965579	0.5776967779649944	0.4642206251504418	6.373577249750697	2.1044668340153367	7.142120284721984	6.344348543722705	48.309893057322654	14.607475671400572	0.0
Villapol_35d_250_1	4.754307594128909	1.8506700701978303	1.2162618716918805	0.8183490371260183	0.5724689365216412	0.6982244078231165	0.5124066218701903	0.6757010398288225	0.37163557190585234	6.87338113292541	3.997897818987199	8.917376778407599	12.82518112541762	37.66470212845828	18.251435864709638	0.0
Villapol_35d_250_2	8.224783212583056	1.8957168061864185	1.10364503172041	0.9459814557603514	0.7695484064717144	0.4729907278801757	0.40729757123015126	0.4354517812230189	0.4560982018844551	6.163895041105147	2.2598445887608394	8.831037201096137	12.693794812117574	37.640301813131124	17.69961334884943	0.0
Villapol_35d_251_1	4.592746730083235	1.638261329105562	1.154379706698375	0.8851895891134892	0.5945303210463734	0.6341656757827983	0.5780155899061963	0.5020478266613819	0.43103448275862066	7.249966970537719	3.250099088386841	7.831285506671952	6.815629541551063	34.55542343770644	29.287224203989958	0.0
Villapol_35d_251_2	8.794094332144272	1.7373497159466245	1.0404280618311534	0.713436385255648	0.6605892456070815	0.6936187078874356	0.4624124719249571	0.3963535473642489	0.43103448275862066	6.298718456863522	2.2542608006341656	7.306117056414322	4.703395428722421	36.77170035671819	27.736490949927333	0.0
Villapol_35d_252_1	4.728521854954608	1.7140453573556733	1.0305303375512636	0.8903221283606155	0.7536191243997337	0.6624837884258123	0.5888744786007221	0.4206246275719443	0.36278874128080196	7.283816467454169	4.772336920326685	6.731746643765993	8.365172280837042	43.67836236811665	0.0	18.01675488099828
Villapol_35d_252_2	7.825370675453048	1.8542535665463211	1.0988818395317046	0.6729994041151109	0.7098040590276561	0.6099057099793193	0.4784605138630867	0.32247888113849066	0.5678432472221249	5.897507799081636	3.203757580006309	6.0534894318062324	11.228924953556032	41.668127168845736	0.0	17.808195169827194
Villapol_35d_253_1	5.035911140805078	1.790546183397361	0.9871388007349257	0.8351428094204109	0.7182228161015534	0.581259395356606	0.4910639719392016	0.4810422582261567	0.3307165525304827	7.741773843327208	3.3990312343410727	10.350759979956573	9.420410890262234	39.041256054785364	0.0	18.795724068815765
Villapol_35d_253_2	8.25121095707366	1.827292467011859	0.9169868047436112	0.8618673793218641	0.7182228161015534	0.5511942542174711	0.4442959746116586	0.3607816936696175	0.3607816936696175	5.977952229831302	2.9079672624018706	9.667613161850676	9.41038917654919	39.547352597294136	0.0	18.196091531651913
Villapol_35d_254_1	5.708566853482786	2.1016813450760607	1.110888710968775	0.9447558046437149	0.7005604483586869	0.5284227381905524	0.5324259407526021	0.4003202562049639	0.4683746997598079	7.467974379503603	4.33146517213771	18.714971977582064	12.497998398718975	29.239391513210567	15.252201761409125	0.0
Villapol_35d_254_2	9.787830264211369	2.1497197758206568	1.0808646917534028	0.8726981585268214	0.6605284227381906	0.6124899919935949	0.4623698959167334	0.4323458767013611	0.30624499599679744	5.27822257806245	3.4547638110488386	16.1208967173739	11.311048839071256	32.836269015212174	14.633706965572458	0.0
Villapol_35d_255_1	4.658879490572914	1.6610084968448509	1.0587490649634617	0.675144331281048	0.7288489939965859	0.6214396685655101	0.5370466271553791	0.337572165640524	0.5523908165026756	7.154228283177014	4.931238851487428	11.928189193854651	2.9134779523179315	33.29305483629668	28.948731227343345	0.0
Villapol_35d_255_2	7.766077833400464	1.657172449508027	1.0587490649634617	0.7441931833438825	0.5466367454974395	0.4718338224293688	0.5236204614764945	0.39894892302971025	0.3625064733298809	5.335941845522374	4.068128200701997	13.324510424458639	3.907014212555383	28.870092256938452	30.964574102844427	0.0
Villapol_35d_256_1	5.03672875874345	1.7524506731516534	1.1582721187354275	0.8273372276681625	0.6831799834532555	0.46631734650387346	0.4738385940281295	0.3610198811642891	0.3610198811642891	6.968435831223206	3.2140797753654073	14.92215508812395	15.006142352144808	26.81199388271868	7.577656880687944	14.379371725123475
Villapol_35d_256_2	7.857196580339459	1.825156065886128	1.2071602276430917	0.8925213728783814	0.639306039561762	0.4437536039311054	0.456289016471532	0.44124652142302	0.24820116830044878	4.809837791761727	2.6575074585704614	11.586481811116405	10.623762128011633	28.021661192869857	14.30791987364304	13.981999147591948
Villapol_35d_257_1	5.305413600193598	2.1039445401358026	1.3366738316559668	0.8882688721547637	0.7117539039701632	0.6064143261825792	0.558015060712608	0.46691056100442707	0.2946661162436476	7.443522327719967	3.5815456447778615	13.285598371507067	7.742458967387436	55.674813876354115	0.0	0.0
Villapol_35d_257_2	8.810089823342683	1.8420191034747826	1.1786644649745903	0.8597987159959573	0.6690486697319534	0.6918247946589987	0.4284758501900383	0.6035673105666984	0.4996512405870546	5.323919201696822	2.839898076840951	11.799456220017367	4.960924710672038	59.49266181725007	0.0	0.0
Villapol_35d_258_1	4.798878959821736	1.598860582113896	1.0957708299832303	0.6707863361742207	0.6661919092141233	0.6615974822540258	0.43417334772920446	0.3491764489674025	0.3101238198065746	7.8633617422067035	4.835634375502516	11.931726815372953	8.619144977142726	11.79619122005008	11.74105809652891	32.627323057131704
Villapol_35d_258_2	8.141324573292597	1.6493992786749672	0.9165881785394316	0.6340309204934415	0.49390089821047073	0.49619811169051936	0.43417334772920446	0.36755415680779213	0.3307987411270129	6.620569249500356	3.6525694332774346	12.496841331464934	3.9994486687647886	28.326939422480528	0.0	31.439663687946524
Villapol_35d_259_1	4.294259794794597	1.5766747217050272	1.016123281701858	0.6576080497563681	0.6536465554807273	0.641762072653805	0.4436873588717664	0.3169195420512617	0.4634948302499703	8.043814126688586	4.009032206948461	7.320841421384146	10.406845462108308	20.084775977498712	13.310620766152992	26.759893831953413
Villapol_35d_259_2	8.022025908172562	1.651943112942202	0.8853939706057125	0.554609198589708	0.56451293427881	0.451610347423048	0.4436873588717664	0.3803034504615141	0.3208810363269025	6.271045438339342	2.7354117973299528	9.55314344570772	10.333557818008952	19.96593114922949	11.533890583528107	26.332052450184207
Villapol_35d_261_1	5.059045350798849	1.8934206609109854	1.1015183090205418	0.7462538453904932	0.5854917138037115	0.523965465912474	0.5001488538255433	0.4763322417386127	0.5358737719559392	8.103602262578148	4.775230723429592	11.926168502530516	9.20313585392478	28.655353775925374	0.0	25.914458668254444
Villapol_35d_261_2	9.588171082663491	1.7663987297806887	1.113426615064007	0.8653369058251463	0.49617941847772157	0.4763322417386127	0.3612186166517813	0.30167708643445473	0.30366180410836563	7.03383943634018	2.193113029671529	14.071648308028184	9.18328867718567	27.426813535774535	0.0	24.818894512255632
Villapol_35d_262_1	3.829117245722683	1.2469822609425842	0.8691088485357404	0.6045974598509499	0.6612784717119765	0.4786396557153354	0.3967670830271859	0.4534480948882124	0.3778734124068437	7.75480214128267	3.2266190826073267	7.931143067072531	2.962107693922536	17.655085546341976	17.52702844547077	34.025401490500684
Villapol_35d_262_2	7.498687939540254	1.406528812847696	0.8313215072950562	0.5878030859662012	0.4933347328644904	0.5290227773695813	0.4849375459221161	0.3190931038102236	0.3778734124068437	7.156502571638502	2.8592421538784505	10.282355410937335	4.700325390994017	13.981316259053218	15.541093733599245	32.950561561876775
Villapol_35d_263_1	4.0782446633568785	1.41266385804451	0.8974017634806033	0.714162659942679	0.6656121282360495	0.5356219949570094	0.4823730246981253	0.388404253653036	0.46514541667319226	7.169817230740318	4.32882805281045	6.746957761037415	8.112637233559381	26.317520477361356	15.65049881755963	22.03411066388937
Villapol_35d_263_2	7.50497251413447	1.6099982772391976	0.9021002020328578	0.6765751515246433	0.5168282407479914	0.4886376094344646	0.3837058151007815	0.3633459147076788	0.3100969444487949	6.508903541056522	2.8112324004322566	9.685048002380542	7.182346400212995	25.71142190412053	14.189284427808492	21.155502654617784
Villapol_35d_264_1	4.631946132182018	1.772720124662254	0.9778552945717593	0.7834279260604154	0.5789932665227523	0.48034996926332046	0.6104447526054697	0.2744856967218974	0.4889276472858797	6.885016226107593	3.7412972308396117	11.724256243834793	10.602010035883286	24.459248881327824	11.604168751518964	20.38485182061216
Villapol_35d_264_2	7.887174941743271	1.6354772763013052	1.0636320747973522	0.6633404337445853	0.7576948919927375	0.44603925717308324	0.48034996926332046	0.40029164105276704	0.24446382364293984	5.10228881041902	2.985031951850634	11.559850748402408	8.833578750232313	29.454316716464852	9.21957426124748	19.26689445167193
Villapol_35d_265_1	4.704552613537401	1.7565639533806445	0.9561044303211104	0.6522262780485093	0.5002872019122089	0.5892271489188238	0.4539643128462636	0.5929329800440993	0.5169634419759491	7.561748411124905	4.463673590394486	13.352109544368062	11.982804943578723	14.374918934944134	11.123052122514778	26.418870092089904
Villapol_35d_265_2	8.423354147751487	1.7306231355037152	1.083955604143119	0.6966962515518168	0.518816357538587	0.37799477477811333	0.518816357538587	0.32611313902425465	0.3668772814022865	6.28879541959273	3.6261557560821953	12.925938964961366	11.393577794659898	26.567103337100928	0.0	25.15518167837092
Villapol_35d_266_1	4.616690609899439	1.5573984589264724	0.901136215227896	0.7248269557267859	0.595859997388011	0.4799529841974664	0.39996082016455525	0.3917983544469113	0.38200339558573854	7.605785555700666	3.730246832963301	16.009860258586915	8.626093770406165	13.505615776413741	10.441426146010187	30.031343868355755
Villapol_35d_266_2	8.461211962909756	1.6618780201123156	0.7933916677549955	0.6268773671150581	0.46526054590570715	0.37220843672456577	0.37710591615515215	0.37873840929868097	0.38200339558573854	5.810043097818989	3.3662008619563797	12.565299725741152	8.609768838970876	17.85947499020504	9.984328065822123	28.28620869792347
Villapol_35d_267_1	3.9795471603702772	1.4135601701275957	0.8537653239929947	0.5754315736802602	0.6254691018263697	0.5347760820615461	0.5363397548161121	0.33775331498623967	0.5207030272704529	6.506442331748811	4.404866149612209	8.576745058794096	2.505003752814611	27.078121090818115	19.39110582937203	22.16037027770828
Villapol_35d_267_2	7.923129847385539	1.4041781336002002	0.9100575431573681	0.619214410808106	0.5394671003252439	0.5347760820615461	0.37215411558669004	0.5504128096072054	0.26738804103077307	6.2937828371278455	3.5792469352014007	6.631536152114085	2.3173630222667	29.46897673254941	17.469352014010507	21.118964223167374
Villapol_35d_268_1	6.202705351891786	2.3289551068417955	1.305626347774946	1.0350911585963538	0.8233679670652814	0.658694373652225	0.6038031758478729	0.6900607723975691	0.4940207802391688	8.67280925308763	6.457557341697706	15.29896098804156	8.374828465006862	23.426779062928837	23.626739854930406	0.0
Villapol_35d_268_2	9.676534012938639	1.9603999215840031	1.1644775534208978	1.0507743579690259	0.588119976475201	0.5645951774161929	0.6861399725544011	0.658694373652225	0.3881591844736326	6.434032542638699	3.630660654773574	14.667712213291512	9.590276416388942	25.885120564595177	23.054303077827875	0.0
Villapol_35d_269_1	3.8568349498466388	1.454861974633176	0.8579955235016165	0.7875321230208074	0.6942717400315013	0.5844317333996518	0.5222581447401144	0.29843322556577967	0.4289977617508082	7.170687225399984	3.027853767719473	7.446323468457266	5.9479399817624135	22.463317582690873	11.371549365829397	33.0867114316505
Villapol_35d_269_2	7.230788361104203	1.4921661278288982	0.920169112161154	0.6631849457017326	0.580286827489016	0.385476249689132	0.4787366326784382	0.4642294619912128	0.39169360855508584	6.563458509491834	2.8972892315344443	7.249440437702064	6.4100969907983085	20.76805106524082	11.311448230125176	32.193484207908476
Villapol_35d_270_1	4.618099148315293	1.4794204472193004	0.9263343625937362	0.8550778731634487	0.6447015710359336	0.4784364290319297	0.30877812086457873	0.4071799396016423	0.42753893658172437	8.197889450646398	3.683281870313189	10.663024668318007	6.380848970174069	23.385701197787657	9.224322215058871	28.31936479929422
Villapol_35d_270_2	8.472735909877507	1.649078755386651	0.9161548641036952	0.6175562417291575	0.3902141087849072	0.36646194564147805	0.4156628550100098	0.35288928098808997	0.25957721149604696	6.723558752672118	3.5017474805741235	9.331206949204303	8.214855281463134	31.520817074412133	0.0	27.267483288656646
Villapol_35d_271_1	4.21613065688179	1.352615296064465	0.982085042089359	0.6835024102453414	0.629541693647025	0.4424778761061947	0.528815022663501	0.43168573278653144	0.4856464493848478	7.8998489099935245	2.2969278365350023	6.862004460752572	7.824303906755882	23.557450176271676	12.937981149723003	28.868983380099287
Villapol_35d_271_2	7.892654147780416	1.3238362472120295	0.8687675372328945	0.6259443125404706	0.44067918555291746	0.5180228793438377	0.402906683934096	0.3741276350816605	0.3561407295488884	7.074249946039283	3.1171307288294123	5.448233685876682	9.540254694582345	21.971005108281172	12.612418159579825	27.43362831858407
Villapol_35d_272_1	4.467825556572126	1.738334858188472	1.032544765390145	0.6447958872478543	0.5881584106652725	0.4966671023395634	0.32021957913998167	0.5925151396331634	0.49013200888772707	8.506513309806998	4.563673593865725	9.848385831917396	12.86542064218185	20.585544373284538	0.0	33.25926894087919
Villapol_35d_272_2	8.632858449875833	1.4943580359865811	0.9802640177754541	0.566374765825818	0.7079684572822724	0.5097372892432361	0.5336992985666361	0.3485383174312726	0.3725003267546726	6.870561582363961	3.5550908377989807	8.504334945323052	13.078900361608504	22.820546333812576	0.0	31.02426698035115
