Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	F	F	F	F	F	M	M	M	M	M
Bacteria;Bacteroidota;Bacteroidia	1087.0	2746.75	3455.5	4165.25	7348.0	1336.0	2924.0	3610.0	4971.0	9037.0
Bacteria;Firmicutes;Bacilli	5477.0	9337.25	11008.0	13042.25	16755.0	1790.0	8074.0	9565.0	11521.0	17466.0
Bacteria;Firmicutes;Clostridia	1453.0	3200.0	4314.0	5822.25	9050.0	1587.0	3859.0	5054.0	7035.0	12628.0
Bacteria;Actinobacteriota;Coriobacteriia	44.0	84.25	100.5	148.5	827.0	18.0	56.0	74.0	106.0	313.0
Bacteria;;	1.0	1.0	7.5	18.25	82.0	1.0	2.0	7.0	26.0	106.0
Bacteria;Verrucomicrobiota;Verrucomicrobiae	1.0	56.5	192.0	362.0	996.0	1.0	159.0	372.0	549.0	963.0
Bacteria;Firmicutes;	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	2.0	53.0
Bacteria;Proteobacteria;Gammaproteobacteria	1.0	11.0	25.0	49.25	165.0	1.0	25.0	48.0	79.0	245.0
Bacteria;Actinobacteriota;Actinobacteria	21.0	76.5	112.5	155.5	410.0	1.0	43.0	73.0	144.0	618.0
;;	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	3.0
